#
# path-genes-sym.csv
#
# Rank-ordered counts
#
1	HLA-B	17466.0
2	HLA-A	14002.0
3	HLA-C	10652.0
4	UBC	6624.0
5	RPS6	5432.0
6	RPS3	5200.0
7	RPS2	5144.0
8	RPS16	5122.0
9	PSMA2	5104.0
10	RPS15A	5094.0
11	RPS8	5064.0
12	RPS3A	5058.0
13	RPS4X	5056.0
14	RPS25	5038.0
15	RPS13	5030.0
16	PSMD4	5022.0
17	RPS9	4996.0
18	RPSA	4962.0
19	PSMB1	4912.0
20	RPS23	4906.0
21	RPS20	4904.0
22	RPS18	4888.0
23	PSMB4	4882.0
24	PSMD1	4874.0
25	RPS19	4840.0
26	PSMA1	4838.0
27	RPS11	4836.0
28	RPL4	4834.0
29	RPL5	4828.0
30	RPS14	4820.0
31	PSMA3	4818.0
32	PSMC5	4818.0
33	PSMC2	4818.0
34	PSMB5	4814.0
35	RPS26	4812.0
36	RPL35	4812.0
37	PSMD14	4784.0
38	RPL21	4738.0
39	RPL14	4738.0
40	PSMD2	4736.0
41	RPL6	4734.0
42	PSMB2	4728.0
43	RPL18	4726.0
44	RPL37A	4722.0
45	RPL7	4710.0
46	RPL23	4704.0
47	RPL7A	4702.0
48	RPL23A	4694.0
49	PSMA7	4688.0
50	RPL9	4688.0
51	RPS7	4686.0
52	PSMD6	4684.0
53	RPS5	4678.0
54	RPL19	4670.0
55	PSMA6	4662.0
56	PSMB3	4652.0
57	RPL10	4636.0
58	PSMC1	4630.0
59	PSMC4	4630.0
60	RPL24	4622.0
61	PSMC3	4590.0
62	RPS10	4588.0
63	RPL27	4584.0
64	RPL15	4570.0
65	RPLP0	4564.0
66	RPL12	4554.0
67	PSMB6	4542.0
68	PSMB7	4542.0
69	PSMD8	4542.0
70	RPL13	4530.0
71	PSMD12	4520.0
72	PSMA5	4514.0
73	PSMA4	4510.0
74	PSMD3	4506.0
75	RPS15	4498.0
76	PSMB9	4482.0
77	RPL8	4480.0
78	PSMD7	4480.0
79	RPS12	4470.0
80	RPL30	4460.0
81	RPL10A	4454.0
82	RPL11	4444.0
83	RPL27A	4440.0
84	RPL18A	4426.0
85	RPL3	4418.0
86	PSMD11	4412.0
87	PSMC6	4400.0
88	PSMD13	4390.0
89	RPL36	4388.0
90	RPS24	4374.0
91	RPL22	4352.0
92	RPL31	4332.0
93	RPLP2	4292.0
94	RPS27	4226.0
95	RPL38	4206.0
96	PSMD5	4206.0
97	PSMB8	4178.0
98	RPL17	4050.0
99	LOC101929876	4026.0
100	RPS21	4014.0
101	RPL13A	4010.0
102	RPL35A	3840.0
103	RPLP1	3816.0
104	RPS28	3688.0
105	RPL34	3674.0
106	SHFM1	3466.0
107	RPL32	3440.0
108	RPS17	3246.0
109	PSMA8	3236.0
110	PSME2	3042.0
111	PSME1	2944.0
112	PSME3	2930.0
113	RPL26	2898.0
114	RPL28	2674.0
115	RPS29	2600.0
116	UBA52	2352.0
117	PSMD10	2320.0
118	FAU	2260.0
119	PSMD9	2194.0
120	POLR2A	2044.0
121	RPL29	1998.0
122	GRB2	1900.0
123	RPS27A	1872.0
124	PSMF1	1790.0
125	PSME4	1780.0
126	HIST1H4A	1712.0
127	PSMB10	1680.0
128	NUP98	1660.0
129	NUP107	1632.0
130	RANBP2	1556.0
131	H2AFX	1542.0
132	POLR2E	1478.0
133	HIST1H2BB	1472.0
134	NUP153	1466.0
135	POLR2C	1462.0
136	POLR2F	1354.0
137	POLR2H	1350.0
138	RPL10L	1350.0
139	POLR2B	1340.0
140	GNB1	1326.0
141	SEH1L	1296.0
142	CUL1	1278.0
143	RPS27L	1240.0
144	POLR2G	1236.0
145	HIST1H2AB	1224.0
146	GNB2L1	1216.0
147	SKP1	1212.0
148	TP53	1184.0
149	PIK3R1	1152.0
150	H2AFZ	1120.0
151	RPL26L1	1076.0
152	EP300	1064.0
153	NUP214	1062.0
154	HIST1H3A	1052.0
155	TUBA1A	1020.0
156	POLR2J	1006.0
157	EGFR	988.0
158	CDK7	984.0
159	TRAF6	970.0
160	NUP43	946.0
161	BRCA1	940.0
162	NUP35	932.0
163	POLR2I	918.0
164	RPA1	912.0
165	HLA-E	912.0
166	GTF2F1	910.0
167	POLR2D	904.0
168	POLR2L	890.0
169	HLA-G	880.0
170	POLR2K	874.0
171	HRAS	864.0
172	NUP85	848.0
173	PPP2R1A	842.0
174	RPL3L	840.0
175	RPA2	838.0
176	GTF2F2	836.0
177	KRAS	828.0
178	ATP1A1	816.0
179	NUP133	806.0
180	SRC	794.0
181	NUP160	786.0
182	IKBKG	776.0
183	B2M	764.0
184	GTF2H1	754.0
185	HDAC1	742.0
186	RPL39	740.0
187	SUPT5H	722.0
188	HIST2H2AC	720.0
189	MYC	716.0
190	UBB	714.0
191	TUBB4B	710.0
192	CDC20	710.0
193	CREBBP	708.0
194	TUBA1C	706.0
195	RPL37	704.0
196	NUP62	704.0
197	NUP93	704.0
198	MAPK1	704.0
199	SOS1	700.0
200	AKT1	688.0
201	ERCC3	686.0
202	RPA3	686.0
203	HSP90AA1	682.0
204	GNB4	682.0
205	PRKACA	678.0
206	TBP	676.0
207	GNB2	670.0
208	UBE2I	668.0
209	DLD	668.0
210	EIF3E	666.0
211	SEC13	666.0
212	TUBA4A	666.0
213	PPP2CA	662.0
214	RBX1	658.0
215	EIF3A	656.0
216	PCNA	654.0
217	NUP188	652.0
218	RAE1	642.0
219	MNAT1	642.0
220	CCNH	638.0
221	ATP1B4	622.0
222	GNB3	618.0
223	NRAS	614.0
224	NUP37	614.0
225	GTF2H4	614.0
226	PTPN11	610.0
227	CHUK	608.0
228	NUP88	606.0
229	HLA-H	604.0
230	NUPL1	604.0
231	TNNC1	600.0
232	HLA-DRB1	598.0
233	NUP155	598.0
234	IKBKB	594.0
235	PIK3CA	594.0
236	NUP205	594.0
237	HIST1H2BD	592.0
238	PCM1	592.0
239	HIST1H3E	576.0
240	CDK2	564.0
241	MAPK3	550.0
242	PLK1	538.0
243	RAC1	536.0
244	ERCC2	536.0
245	ATP1B3	534.0
246	TPM1	532.0
247	ATP1A3	528.0
248	GTF2H2	526.0
249	GNG2	526.0
250	GTF2H5	522.0
251	HIST2H2BE	518.0
252	SHC1	512.0
253	NUP50	508.0
254	HSD17B10	506.0
255	FGFR1	504.0
256	DYNLL1	500.0
257	OFD1	500.0
258	SNTA1	492.0
259	ANAPC4	490.0
260	MAP3K7	486.0
261	GTF2H3	484.0
262	CDC27	484.0
263	BTRC	484.0
264	RBBP4	482.0
265	TUBA1B	480.0
266	DYNC1H1	480.0
267	TUBB2B	478.0
268	CDC23	476.0
269	FYN	476.0
270	ANAPC2	476.0
271	FN1	476.0
272	HIST4H4	472.0
273	CALM1	472.0
274	TUBB3	472.0
275	RAF1	470.0
276	CDK1	470.0
277	ACTB	466.0
278	PPP2R1B	466.0
279	MAPRE1	464.0
280	ATM	460.0
281	JAK2	460.0
282	RELA	458.0
283	PPP2CB	454.0
284	UBE2D1	454.0
285	DCTN1	452.0
286	CDC16	450.0
287	EIF4A3	448.0
288	HSPA8	448.0
289	GNAQ	446.0
290	NUPL2	442.0
291	NBN	440.0
292	UBE2M	438.0
293	TUBB2A	436.0
294	ANAPC1	436.0
295	ANAPC7	428.0
296	NDC1	428.0
297	ICT1	426.0
298	CEP131	426.0
299	PIK3R2	422.0
300	GNAS	418.0
301	NUP54	418.0
302	MRE11A	412.0
303	HIST1H2BA	410.0
304	BUB1B	410.0
