#
# gene-tetra.csv
#
# Rank-ordered counts
#
1	EFTUD2	1941520.0
2	MYC	1617468.0
3	RECQL4	1399600.0
4	PHB	1397392.0
5	RPS6	1147504.0
6	HNRNPU	1146432.0
7	CAND1	1076160.0
8	NPM1	1063776.0
9	PRPF8	1043408.0
10	RPS8	1029288.0
11	CUL3	1024236.0
12	NTRK1	1023184.0
13	RPS3	1004044.0
14	LARP7	966948.0
15	RPS2	965836.0
16	RPL6	950064.0
17	RPS3A	938448.0
18	RPS4X	930024.0
19	RPL18	920260.0
20	RPL5	917144.0
21	RPL4	915992.0
22	RPL7	910424.0
23	KIAA1429	891632.0
24	CHD4	890560.0
25	RPS16	869228.0
26	RPS14	839364.0
27	TRIM25	835884.0
28	RPL23A	835792.0
29	RPL7A	832036.0
30	RPL11	830576.0
31	RPL10	827336.0
32	RPL14	825196.0
33	RPL8	823768.0
34	NCL	817884.0
35	RPL3	814656.0
36	RPLP0	807716.0
37	RPS13	800688.0
38	RPL10A	778692.0
39	RPS15A	778104.0
40	RPL15	775200.0
41	RPL23	769908.0
42	MCM2	766540.0
43	MEPCE	749320.0
44	RPL12	748704.0
45	RPL18A	748260.0
46	RPS25	744968.0
47	RPS9	740932.0
48	RPS11	739544.0
49	RPL19	736660.0
50	RPL9	725520.0
51	RPL13	711796.0
52	BRCA1	711040.0
53	RPL21	705420.0
54	RPS23	705076.0
55	CHD3	702172.0
56	HEXIM1	697552.0
57	RPL31	697152.0
58	RPS18	687308.0
59	RPSA	686460.0
60	RPL24	684000.0
61	RPS7	676784.0
62	RPL35	674880.0
63	CUL1	673700.0
64	HNRNPA1	672008.0
65	RPS19	658476.0
66	COPS5	653296.0
67	RPS5	652520.0
68	RPL27	647968.0
69	RPS24	643364.0
70	RPL22	639004.0
71	RPL30	635376.0
72	RPS20	631288.0
73	RPS10	617052.0
74	TP53	607396.0
75	RPL27A	605044.0
76	RPL17	577740.0
77	ILF3	556808.0
78	FN1	548636.0
79	PCBP1	547004.0
80	RPL37A	535344.0
81	RPLP2	533380.0
82	RPL36	526580.0
83	RPL13A	517748.0
84	AAR2	516076.0
85	HSPA8	485484.0
86	ESR1	479952.0
87	CDK2	478912.0
88	UBC	478140.0
89	PIH1D1	469996.0
90	RPS26	462508.0
91	RPS12	458192.0
92	CTNNB1	458112.0
93	RC3H1	455544.0
94	HNRNPM	454900.0
95	TARDBP	452040.0
96	RPS27	443604.0
97	RIOK1	439832.0
98	CYLD	432256.0
99	ESR2	431224.0
100	RPS15	429940.0
101	RC3H2	424148.0
102	EEF1A1	413860.0
103	FBL	410588.0
104	RPL38	408328.0
105	ILF2	405028.0
106	NOP56	404584.0
107	FUS	398348.0
108	CDC5L	396560.0
109	HUWE1	390140.0
110	CUL7	389396.0
111	AGR2	387840.0
112	HSP90AA1	370308.0
113	RPLP1	366752.0
114	RNF2	360984.0
115	VCP	358352.0
116	U2AF2	356536.0
117	SRP72	354900.0
118	CDK9	352584.0
119	STAU1	328956.0
120	UBE2M	325072.0
121	HSPA5	319560.0
122	ITGA4	313328.0
123	OBSL1	309552.0
124	EIF3E	308868.0
125	XPO1	302404.0
126	PABPC1	302172.0
127	RPS21	301676.0
128	VCAM1	297808.0
129	RRBP1	292972.0
130	HNRNPK	290496.0
131	DHX9	288772.0
132	RPS17	288336.0
133	CUL5	288068.0
134	RPL32	287628.0
135	RPL35A	287400.0
136	CUL4B	277696.0
137	RPA1	276168.0
138	HSP90AB1	275724.0
139	TMPO	274296.0
140	EIF3A	269804.0
141	CUL2	269244.0
142	RPS28	267200.0
143	HNRNPR	264524.0
144	PAN2	262696.0
145	SNW1	257500.0
146	EED	254924.0
147	SNAI1	254404.0
148	LMNA	254032.0
149	EIF4A3	248748.0
150	UBL4A	248452.0
151	SIRT7	246020.0
152	YBX1	239460.0
153	ELAVL1	231816.0
154	EGFR	224536.0
155	REST	219372.0
156	GRWD1	216612.0
157	METTL14	212940.0
158	RPL34	211288.0
159	SYNCRIP	210504.0
160	HNRNPH1	203916.0
161	RPL28	203364.0
162	MYH9	201884.0
163	RNF4	198660.0
164	RRS1	198604.0
165	HNRNPA3	196988.0
166	CCDC8	195860.0
167	HNRNPL	195184.0
168	RPL10L	194192.0
169	DDX5	194068.0
170	RPL26	193680.0
171	RPA2	188272.0
172	ACTB	188048.0
173	YWHAQ	187652.0
174	LIMA1	187092.0
175	MDM2	185516.0
176	HNRNPA2B1	184036.0
177	EEF2	182968.0
178	PSMA3	182164.0
179	NOP2	182100.0
180	RPLP0P6	181776.0
181	MATR3	181360.0
182	HNRNPF	180512.0
183	SLC25A5	173496.0
184	SRRM2	173220.0
185	SRSF1	171076.0
186	HNRNPD	170384.0
187	EWSR1	169504.0
188	GNB2L1	166940.0
189	RBX1	166320.0
190	HIST1H4A	164920.0
191	HSPD1	164508.0
192	EZH2	157572.0
193	G3BP1	156956.0
194	IQGAP1	155664.0
195	RPS27A	154228.0
196	SF3B1	153820.0
197	TNIP2	153280.0
198	TUBB	152560.0
199	ACTC1	149544.0
200	DHX15	147052.0
201	YWHAE	145868.0
202	SF3B3	145552.0
203	RPL26L1	143712.0
204	SUZ12	141628.0
205	NHP2L1	140888.0
206	CCT2	140044.0
207	SFPQ	139968.0
208	PTBP1	137772.0
209	CCT3	136088.0
210	PSMC5	133384.0
211	PSMD1	133044.0
212	HDAC1	132396.0
213	HNRNPA0	132000.0
214	FLNA	130536.0
215	LOC101929876	130320.0
216	EGLN3	129828.0
217	KSR1	128760.0
218	RPA3	128444.0
219	RPS27L	125560.0
220	PSMC2	125188.0
221	PSMD2	122604.0
222	CFTR	122456.0
223	MOV10	122072.0
224	CSNK2A1	121712.0
225	EP300	121040.0
226	SF3A1	120284.0
227	NXF1	119872.0
228	SNRNP200	118688.0
229	PRKDC	118548.0
230	HNRNPC	118476.0
231	PARK2	116836.0
232	MYBBP1A	116056.0
233	APP	114476.0
234	TUBG1	114340.0
235	HIST1H3A	113216.0
236	KRAS	112844.0
237	CLTC	112656.0
238	RUVBL2	111844.0
239	PSMD4	111336.0
240	HSPA4	109248.0
241	XRCC6	109196.0
242	CCT4	108824.0
243	MYO1C	108772.0
244	PSMC4	108044.0
245	TCP1	107708.0
246	TUFM	107700.0
247	SNRPD1	107216.0
248	YWHAZ	106960.0
249	EBNA1BP2	106788.0
250	DDX24	106680.0
251	ZNF746	106676.0
252	PSMA6	105608.0
253	HDAC4	105592.0
254	MCM5	105244.0
255	PSMC3	105188.0
256	CUL4A	104116.0
257	PSMD3	104088.0
258	PSMC1	103996.0
259	GNL3	103772.0
260	SNRNP70	103464.0
261	PSMA2	103324.0
262	ARRB2	102452.0
263	ATP5A1	101636.0
264	DDX17	100932.0
265	CEP250	100928.0
266	HDAC6	99652.0
267	FBXO6	99156.0
268	HSD17B10	98716.0
269	HDAC5	98584.0
270	KIAA0020	97912.0
271	PSMA5	97224.0
272	PSMA7	97028.0
273	PPP1CB	96964.0
274	RUVBL1	96856.0
275	PSMC6	96688.0
276	H2AFX	96568.0
277	HDAC2	96372.0
278	PSMD11	96156.0
279	CCT8	95512.0
280	DDX21	95340.0
281	PRPF19	95140.0
282	NIFK	94888.0
283	CAPZA2	94824.0
284	HSPB1	94720.0
285	DDX3X	94364.0
286	DBN1	93248.0
287	GAPDH	92624.0
288	WDR77	92480.0
289	CCT6A	92356.0
290	NEDD8	92296.0
291	MYH10	91856.0
292	BRIX1	91584.0
293	XRCC5	91300.0
294	DDX1	91288.0
295	PSMD13	90688.0
296	PSMA1	90556.0
297	CCT5	90464.0
298	SNRPD2	90012.0
299	NOP58	89968.0
300	ZC3HAV1	88468.0
301	TOP1	88024.0
302	SRGAP2	87512.0
303	GTPBP4	87460.0
304	PSMB5	87376.0
305	HSPA9	87000.0
306	PSMA4	86824.0
307	PSMB1	86392.0
308	PARP1	86132.0
309	CCT7	86096.0
310	PSMD6	86000.0
311	DDX18	85716.0
312	SH3PXD2A	85508.0
313	EIF4E2	85440.0
314	PSMD14	85180.0
315	PSMD12	85096.0
316	KIF13B	84932.0
317	CBY1	84352.0
318	RBM14	84308.0
319	GIGYF1	84176.0
320	IGSF8	84064.0
321	HSPA1A	83564.0
322	SIPA1L1	83548.0
323	ENO1	83504.0
324	CORO1C	83316.0
325	ZBTB21	82860.0
326	ZNF638	82460.0
327	DENND1A	82456.0
328	FTSJ3	82236.0
329	PSMD7	81984.0
330	PTEN	81824.0
331	PPM1H	81512.0
332	KCTD3	81428.0
333	RBM34	81024.0
334	PABPC4	80496.0
335	TSR1	80432.0
336	LRFN1	79768.0
337	SERBP1	79188.0
338	TUBA1C	78316.0
339	MAGI1	78152.0
340	PSMB2	77724.0
341	GRB2	77688.0
342	RTKN	77036.0
343	TESK2	76824.0
344	SNRPA1	76600.0
345	ICAM1	76260.0
346	YAP1	76160.0
347	RBMX	75664.0
348	MAST3	75500.0
349	DCLK1	75460.0
350	FAU	75240.0
351	TRIM28	75128.0
352	EIF4B	74972.0
353	PKM	74256.0
354	HIF1A	74144.0
355	RBM39	74012.0
356	RPS29	73488.0
357	YWHAB	73032.0
358	DENND4C	72948.0
359	TUBA1A	72884.0
360	RPS6KB2	72672.0
361	LARP1	72396.0
362	KPNB1	72088.0
363	CNBP	71692.0
364	RPL29	71620.0
365	PSMB4	71596.0
366	SRSF3	71480.0
367	CANX	71472.0
368	MYO18A	71404.0
369	FAF1	71276.0
370	TMOD3	71056.0
371	PSMB3	70528.0
372	HNRNPDL	69980.0
373	PPP2R1A	69916.0
374	HIST1H2AB	69560.0
375	PPIE	69220.0
376	ATG16L1	69156.0
