#
# gene-pairs.csv
#
# Rank-ordered counts
#
1	KIAA1429	5766.0
2	TRIM25	4806.0
3	ESR2	4546.0
4	APP	4250.0
5	NTRK1	3918.0
6	MYC	3906.0
7	ELAVL1	3622.0
8	HNRNPL	3386.0
9	UBC	3218.0
10	RECQL4	2724.0
11	EFTUD2	2606.0
12	XPO1	2562.0
13	EGLN3	2538.0
14	RNF4	2508.0
15	CUL3	2498.0
16	EGFR	2498.0
17	KRAS	2438.0
18	TP53	2266.0
19	NXF1	2264.0
20	BRCA1	2242.0
21	MOV10	2068.0
22	LARP7	1968.0
23	MCM2	1964.0
24	TNIP2	1878.0
25	HSP90AA1	1744.0
26	PHB	1742.0
27	HEXIM1	1710.0
28	VCP	1696.0
29	AGR2	1678.0
30	COPS5	1656.0
31	HSPA8	1626.0
32	NR3C1	1604.0
33	LMNA	1604.0
34	CFTR	1598.0
35	CUL1	1556.0
36	RNF123	1554.0
37	CAND1	1540.0
38	MEPCE	1502.0
39	FN1	1500.0
40	ESR1	1482.0
41	RNF2	1472.0
42	EZH2	1452.0
43	ATG16L1	1400.0
44	CDK2	1390.0
45	EWSR1	1384.0
46	SIRT7	1356.0
47	CTNNB1	1326.0
48	CUL7	1314.0
49	CHD4	1312.0
50	PIH1D1	1304.0
51	CDH1	1302.0
52	OBSL1	1296.0
53	CHD3	1292.0
54	HNRNPA1	1288.0
55	HIST1H3A	1274.0
56	CDC5L	1272.0
57	NPM1	1266.0
58	CYLD	1260.0
59	NRAS	1252.0
60	FBXO6	1246.0
61	AAR2	1228.0
62	RC3H2	1208.0
63	RC3H1	1200.0
64	UBE2M	1166.0
65	HNRNPU	1160.0
66	SNW1	1152.0
67	HDAC1	1148.0
68	PRPF8	1138.0
69	HRAS	1136.0
70	GRB2	1126.0
71	HSPD1	1118.0
72	EP300	1110.0
73	CCDC8	1110.0
74	HSPA5	1110.0
75	CDK9	1106.0
76	ACTC1	1104.0
77	CANX	1098.0
78	UBE2I	1098.0
79	SUZ12	1088.0
80	MDM2	1082.0
81	EED	1070.0
82	RPA1	1048.0
83	FBXO7	1044.0
84	HUWE1	1036.0
85	ITGA4	1020.0
86	RPA2	1014.0
87	YWHAQ	1010.0
88	CSNK2A1	992.0
89	CUL4B	990.0
90	FUS	978.0
91	GOLGA2	976.0
92	ACTB	974.0
93	BAG3	962.0
94	CUL2	956.0
95	YWHAE	954.0
96	EEF1A1	952.0
97	RIOK1	946.0
98	CUL5	942.0
99	WWOX	930.0
100	HIST1H4A	928.0
101	SHMT2	928.0
102	SRPK2	926.0
103	PARK2	924.0
104	TGOLN2	916.0
105	G3BP1	916.0
106	SNAI1	914.0
107	SNCA	910.0
108	VCAM1	900.0
109	HSPB1	896.0
110	RPS6	894.0
111	CALM1	888.0
112	PTEN	886.0
113	MAPK6	882.0
114	YWHAZ	870.0
115	BMI1	868.0
116	PCBP1	862.0
117	PPP2R1A	862.0
118	FBL	860.0
119	SYNCRIP	856.0
120	FBXW11	854.0
121	TUBA1A	854.0
122	MYH9	852.0
123	PPP1CA	850.0
124	HSP90AB1	848.0
125	RPA3	842.0
126	SOX2	840.0
127	STUB1	838.0
128	SMURF1	830.0
129	NCL	824.0
130	RPL10	822.0
131	BTRC	812.0
132	TP53BP1	810.0
133	RBX1	808.0
134	RPL35	808.0
135	HSPA4	806.0
136	TARDBP	802.0
137	IFI16	802.0
138	ARRB2	800.0
139	H2AFX	800.0
140	TMEM17	800.0
141	HNRNPK	800.0
142	TRAF2	798.0
143	U2AF2	798.0
144	C1QBP	790.0
145	AKT1	788.0
146	FBXW7	786.0
147	ILF3	784.0
148	YWHAB	784.0
149	TMPO	782.0
150	CDK1	778.0
151	USP7	778.0
152	HIF1A	768.0
153	HSD17B10	768.0
154	CREBBP	766.0
155	DLD	764.0
156	HNRNPM	762.0
157	KDM1A	760.0
158	GSK3B	756.0
159	TRIM28	756.0
160	SMAD3	750.0
161	MED4	750.0
162	IKBKG	748.0
163	YAP1	748.0
164	DCPS	748.0
165	YBX1	744.0
166	NEDD4	744.0
167	VHL	742.0
168	HERC2	736.0
169	PAN2	734.0
170	HDAC2	734.0
171	AURKA	730.0
172	ZNF598	730.0
173	STAU1	728.0
174	LAMP1	726.0
175	TRIM27	718.0
176	CCT3	718.0
177	CLTC	716.0
178	DDB1	716.0
179	SOD1	712.0
180	PPP1CC	708.0
181	HDAC5	706.0
182	HDAC6	702.0
183	PSMA3	698.0
184	YWHAG	696.0
185	HDAC4	696.0
186	TUBG1	694.0
187	CUL4A	694.0
188	XRCC6	694.0
189	PCNA	692.0
190	HIST1H2AB	688.0
191	HNRNPD	688.0
192	TRIM14	682.0
193	TUBB	680.0
194	ILF2	676.0
195	SQSTM1	674.0
196	METTL14	674.0
197	PRKDC	672.0
198	RPS8	672.0
199	CCT2	670.0
200	RUVBL2	668.0
201	ENO1	666.0
202	RPS2	664.0
203	RPS3	664.0
204	IQGAP1	660.0
205	RELA	658.0
206	HNRNPF	658.0
207	RIPK4	656.0
208	TAT	656.0
209	RNF31	654.0
210	TRAF6	654.0
211	VIM	652.0
212	RUVBL1	652.0
213	BAG6	650.0
214	KSR1	650.0
215	LNX1	648.0
216	HNRNPA2B1	646.0
217	EZR	644.0
218	KRT40	644.0
219	MDC1	644.0
220	LIMA1	642.0
221	HNRNPR	642.0
222	PARP1	642.0
223	RPL6	640.0
224	PDHA1	640.0
225	POLR2A	638.0
226	FLNA	638.0
227	POU5F1	638.0
228	TCTN3	636.0
229	COPS6	634.0
230	TERF1	634.0
231	SFPQ	632.0
232	UBL4A	632.0
233	PPP2CA	628.0
234	PPP1CB	626.0
235	HIST1H2BB	624.0
236	HNRNPH1	624.0
237	PABPC1	622.0
238	SRC	620.0
239	HTT	618.0
240	AIFM1	616.0
241	SF3B1	610.0
242	MATR3	610.0
243	HECW2	606.0
244	CDC37	606.0
245	KPNB1	604.0
246	UBE3A	604.0
247	CDC34	602.0
248	EIF4A3	600.0
249	VDAC1	600.0
250	MYO1C	594.0
251	NOP56	592.0
252	UNK	590.0
253	NONO	590.0
254	CDKN1A	588.0
255	ZNF746	588.0
256	AR	588.0
257	KRTAP10-3	586.0
258	DHX9	586.0
259	RPL18	584.0
260	CSNK2B	584.0
261	HSPA1A	584.0
262	XRCC5	582.0
263	UBE2D2	582.0
264	FOXA1	580.0
265	HSPA9	578.0
266	TES	578.0
267	PDK1	576.0
268	FAF1	576.0
269	PCM1	576.0
270	LZTS2	574.0
271	DDX3X	574.0
272	RRBP1	574.0
273	CCT4	572.0
274	SRRM2	572.0
275	RPS3A	572.0
276	PLK1	572.0
277	RPS14	570.0
278	DLST	570.0
279	RPL23	570.0
280	DDX5	568.0
281	CBL	566.0
282	SF3B3	566.0
283	BARD1	562.0
284	WDR77	562.0
